node_id,node_className,node_metrics,node_ast_wpdp,node_ast_cpdp,node_label
1708,activemq-ra/src/main/java/org/apache/activemq/ra/LocalAndXATransaction.java,"[0.0, 5.0, 152.0, 3.0, 0.0, 1.0, 0.0, 27.0, 2.0, 5.0, 0.0, 0.0, 2.0, 17.0, 20.0, 1.0, 17.0, 27.0, 28.0, 0.0, 2.0, 3.0, 17.0, 54.0, 27.0, 17.0, 28.0, 111.0, 44.0, 0.18, 21.0, 72.0, 3.0, 43.0, 0.0, 17.0, 2.0, 44.0, 1.0, 1.0, 1.0, 3.0, 7.0, 2.76470588235294, 1.0, 3.0, 1.88235294117647, 1.0, 4.0, 1.70588235294118, 1.0, 1.0, 0.473684210526316, 0.0, 2.0, 2.0, 1.0, 16.0, 16.0, 0.828947368421053, 1.0]","[-2.9513211, -3.4940643, -0.73319274, -2.9513211, -3.5842607, -0.9700601, 0.4577942, -3.1026406, -2.9513211, -3.5842607, -4.5774384, -3.1026406, -3.5842607, 0.4577942, -3.1026406, -2.9513211, -3.5842607, -3.4073412, -3.1026406, -3.5842607, 0.4577942, -3.1026406, -2.9513211, -4.5774384, -2.9513211, -3.5842607, -0.25117174, -3.5842607, 0.4577942, -3.1026406, -2.0552175, -2.9513211, -2.9513211, -2.9513211, -3.4940643, -3.4940643, -0.20974138, -2.9513211, -0.0573552, -2.9513211, -3.0666437, -2.9513211, -3.4073412, -2.9513211, -1.0901122, -2.9513211, -3.7768593, -3.5842607, 0.4577942, -3.1026406, -2.0552175, -2.9513211, -2.9513211, -0.73319274]","[1.1725972, 1.3509243, 1.056935, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.1725972, 1.6437391, 1.056935, 1.8934469, 1.6437391, 1.056935, 1.8934469, 1.1725972, 1.6437391, 1.056935, 1.8934469, 1.6437391, 1.056935, 1.8934469, 1.1725972, 1.056935, 1.1725972, 1.6437391, 1.056935, 1.6437391, 1.056935, 1.8934469, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.3509243, 1.3509243, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.8934469, 1.056935, 1.1725972, 1.1725972, 1.056935]",0
1709,activemq-ra/src/main/java/org/apache/activemq/ra/ManagedConnectionProxy.java,"[2.0, 4.0, 270.0, 3.0, 0.0, 1.0, 0.0, 30.0, 1.0, 8.0, 0.0, 4.0, 1.0, 22.0, 121.0, 1.0, 22.0, 29.0, 52.0, 0.0, 3.0, 4.0, 20.0, 45.0, 29.0, 22.0, 54.0, 121.0, 37.0, 1.0, 28.0, 91.0, 3.0, 63.0, 0.0, 22.0, 1.0, 80.0, 1.0, 0.0, 6.0, 5.0, 9.0, 2.13636363636364, 0.0, 10.0, 2.59090909090909, 1.0, 3.0, 1.31818181818182, 1.0, 2.0, 0.458333333333333, 0.0, 2.0, 2.0, 1.0, 28.0, 43.0, 0.82962962962963, 1.0]","[-2.9513211, -3.4940643, -2.9513211, -3.6740866, -3.3290884, -3.1166914, -3.316817, -3.5842607, -0.73319274, -3.8293164, -2.9513211, -3.4940643, -3.1026406, -2.9513211, -0.1844523, -2.9513211, -3.3270004, -4.1789618, -1.9917935, -0.10325542, -3.4269564, -2.9513211, -3.6740866, -3.3290884, -3.1166914, -3.316817, -0.10325542, -2.9513211, -0.1844523, -2.9513211, -0.1844523, -2.9513211, -3.3270004, -1.3814106, -2.9513211, -3.3270004, -2.9513211, -3.3270004, -0.6162407, -2.9513211, -3.3270004, -2.0627112, -2.9513211, -3.3270004, -2.9513211, -3.3270004, -3.7768593, -2.9513211, -3.3270004, -3.040854, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -2.9513211, -3.4940643, -3.5842607, -2.8102279]","[1.1725972, 1.3509243, 1.056935, 1.1725972, 1.4411972, 1.056935, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.8934469, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.4411972, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.1725972, 1.3509243, 1.6437391, 1.056935]",1
1710,activemq-ra/src/main/java/org/apache/activemq/ra/ManagedSessionProxy.java,"[1.0, 3.0, 406.0, 2.0, 0.0, 1.0, 0.0, 43.0, 1.0, 7.0, 0.0, 4.0, 1.0, 41.0, 200.0, 1.0, 41.0, 43.0, 71.0, 0.0, 2.0, 2.0, 40.0, 45.0, 43.0, 41.0, 71.0, 160.0, 45.0, 1.25, 47.0, 116.0, 2.0, 72.0, 0.0, 41.0, 1.0, 91.0, 1.0, 0.0, 2.0, 4.0, 36.0, 1.85365853658537, 0.0, 3.0, 2.58536585365854, 0.0, 2.0, 1.04878048780488, 1.0, 1.0, 0.0930232558139535, 0.0, 2.0, 2.0, 1.0, 15.0, 18.0, 0.916256157635468, 1.0]","[-2.9513211, -3.4940643, -1.9917935, -1.9917935, -2.9513211, -0.73319274, -2.9513211, -3.1612453, -2.9513211, -3.4940643, -3.1026406, -2.9513211, -3.9104564, -4.5774384, -2.9513211, -3.9104564, -1.4277029, -2.9513211, -3.9104564, -1.4277029, -2.9513211, -3.9104564, -0.69316065, -2.9513211, -3.9104564, -4.6378565, -2.9513211, -3.9104564, -4.6378565, -2.9513211, -3.9104564, -4.6378565, -2.9513211, -3.9104564, -3.5287793, -2.9513211, -3.9104564, -3.5287793, -2.9513211, -3.9104564, -0.26107094, -2.9513211, -3.9104564, -5.0109925, -2.9513211, -3.9104564, -1.4180865, -2.9513211, -3.9104564, -1.4180865, -2.9513211, -3.9104564, -4.260372, -2.9513211, -3.9104564, -3.1943715, -2.9513211, -3.9104564, 0.15289779, -2.9513211, -3.9104564, -1.3012041, -2.9513211, -3.9104564, -0.9604908, -2.9513211, -3.9104564, -4.602072, -2.9513211, -3.9104564, -4.602072, -2.9513211, -3.9104564, -4.288454, -2.9513211, -3.9104564, -0.8046626, -2.9513211, -3.9104564, -0.012713564, -2.9513211, -3.9104564, -1.3838986, -2.9513211, -3.9104564, -3.0666437, -2.9513211, -3.9104564, -3.4073412, -2.9513211, -3.9104564, -2.9513211, -3.9104564, -0.18710415, -2.9513211, -3.9104564, -2.9513211, -3.9104564, -2.9513211, -3.9104564, -2.9513211, -3.9104564, -2.9513211, -3.9104564, -2.9513211, -3.9104564, -2.9513211, -3.1026406, -2.9513211]","[1.1725972, 1.3509243, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.3509243, 1.8934469, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.8934469, 1.1725972]",1
1711,activemq-ra/src/main/java/org/apache/activemq/ra/ManagedTransactionContext.java,"[0.0, 6.0, 187.0, 2.0, 0.0, 1.0, 0.0, 38.0, 2.0, 6.0, 0.0, 0.0, 2.0, 19.0, 22.0, 1.0, 19.0, 37.0, 30.0, 0.0, 2.0, 3.0, 19.0, 74.0, 37.0, 19.0, 30.0, 142.0, 57.0, 0.15, 23.0, 87.0, 2.0, 49.0, 0.0, 19.0, 2.0, 5.0, 2.0, 0.0, 2.0, 1.0, 4.0, 2.78947368421053, 2.0, 6.0, 1.78947368421053, 1.0, 2.0, 1.94736842105263, 1.0, 1.0, 0.952380952380952, 0.0, 2.0, 2.0, 1.0, 62.0, 44.0, 0.572192513368984, 1.0]","[-3.3270004, -2.9513211, -3.4940643, -0.1384282, -0.20509729, -3.1026406, -2.9513211, -3.4940643, -0.9700601, -2.9513211, -3.4940643, -4.5774384, -2.9513211, -3.4940643, -4.5774384, -2.9513211, -3.4940643, -0.25117174, -2.9513211, -3.4940643, -2.9513211, -3.4940643, -4.3268175, -2.9513211, -3.4940643, -2.9513211, -3.4940643, -0.1384282, -2.9513211, -3.4940643, -0.20509729, -2.9513211, -3.4940643, -0.20974138, -2.9513211, -3.4940643, -0.0573552, -2.9513211, -3.4940643, -3.0666437, -2.9513211, -3.4940643, -3.4073412, -2.9513211, -3.4940643, -3.4073412, -2.9513211, -3.4940643, -1.0901122, -2.9513211, -3.4940643, -3.7768593, -2.9513211, -3.4940643, -0.4505107]","[1.056935, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.8934469, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.1725972, 1.3509243, 1.056935]",0
1712,activemq-ra/src/main/java/org/apache/activemq/ra/MessageActivationSpec.java,"[0.0, 1.0, 129.0, 1.0, 44.0, 1.0, 0.0, 44.0, 1.0, 1.0, 0.0, 0.0, 1.0, 44.0, 32.0, 1.0, 44.0, 44.0, 50.0, 0.0, 0.0, 1.0, 0.0, 0.0, 44.0, 44.0, 50.0, 51.0, 0.0, 0.63, 46.0, 50.0, 1.0, 49.0, 0.0, 44.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 2.0, 0.386363636363636, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 89.0, 99.0, 0.976744186046512, 0.5]","[-2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211]","[1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972]",0
1713,activemq-ra/src/main/java/org/apache/activemq/ra/MessageEndpointProxy.java,"[1.0, 3.0, 155.0, 3.0, 0.0, 1.0, 3.0, 26.0, 1.0, 3.0, 1.0, 0.0, 1.0, 22.0, 19.0, 4.0, 22.0, 26.0, 39.0, 3.0, 4.0, 3.0, 18.0, 40.0, 26.0, 22.0, 39.0, 105.0, 34.0, 0.18, 31.0, 73.0, 3.0, 44.0, 0.0, 21.0, 1.0, 79.0, 2.0, 2.0, 3.0, 3.0, 6.0, 2.31818181818182, 0.0, 5.0, 1.13636363636364, 0.0, 3.0, 1.18181818181818, 1.0, 1.0, 0.222222222222222, 0.0, 2.0, 2.0, 1.0, 26.0, 31.0, 0.716129032258065, 1.0]","[-3.4940643, -3.1026406, -2.9513211, -2.9513211, -0.98232853, -2.9513211, -1.0934759, -2.9513211, -1.428754, -2.9513211, -1.6938909, -2.9513211, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -2.9513211, -2.9513211, -3.5842607, -0.98232853, -0.73971343, -3.1026406, -0.73971343, -3.1026406, -2.9513211, -1.0934759, -2.9513211, -3.5842607, -1.428754, -0.73971343, -3.1026406, -2.9513211, -0.73971343, -2.9513211, -1.6938909, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -3.1026406, -2.9513211, -3.1026406]","[1.3509243, 1.8934469, 1.056935, 1.1725972, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.056935, 1.1725972, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.056935, 1.8934469, 1.1725972, 1.056935, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.8934469, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.8934469, 1.1725972, 1.8934469]",1
1714,activemq-ra/src/main/java/org/apache/activemq/ra/MessageResourceAdapter.java,"[0.0, 1.0, 73.0, 1.0, 8.0, 1.0, 0.0, 8.0, 1.0, 3.0, 0.0, 2.0, 1.0, 8.0, 44.0, 1.0, 8.0, 8.0, 15.0, 0.0, 0.0, 1.0, 0.0, 0.0, 8.0, 8.0, 15.0, 16.0, 0.0, 2.75, 13.0, 15.0, 1.0, 14.0, 0.0, 8.0, 1.0, 0.0, 2.0, 1.0, 4.0, 1.0, 2.0, 0.75, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 14.0, 21.0, 0.808219178082192, 1.0]","[-2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -2.9513211]","[1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.1725972]",1
1715,activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionImpl.java,"[1.0, 9.0, 261.0, 6.0, 0.0, 1.0, 2.0, 33.0, 2.0, 12.0, 1.0, 2.0, 2.0, 15.0, 58.0, 2.0, 15.0, 31.0, 48.0, 0.0, 13.0, 8.0, 14.0, 95.0, 31.0, 18.0, 51.0, 175.0, 74.0, 0.33, 28.0, 125.0, 6.0, 90.0, 0.0, 14.0, 2.0, 80.0, 1.0, 0.0, 4.0, 5.0, 8.0, 3.8, 1.0, 11.0, 3.26666666666667, 1.0, 11.0, 2.73333333333333, 1.0, 3.0, 0.888888888888889, 0.0, 2.0, 2.0, 1.0, 55.0, 58.0, 0.720306513409962, 1.0]","[-3.5842607, -1.295058, -3.1026406, -3.190937, -3.6989977, -2.9725296, -2.9513211, -2.9513211, -2.9513211, -3.4940643, -3.9104564, -4.260372, -2.9513211, -3.4940643, -3.4048095, -3.4048095, -3.5842607, -2.9513211, -3.4048095, -2.9513211, -3.4048095, -2.9513211, -3.4048095, -2.9513211, -3.4048095, -3.1026406, -2.0552175, -2.9513211, -3.4048095, -4.0603642, -3.4048095, -3.5842607, -0.833291, -3.6027415, -3.4048095, -4.1696415, -0.1899597, -3.4048095, -3.4940643, -3.9505177, -3.4940643, -0.79489, -3.9505177, -3.4048095, -2.9513211, -3.4940643, -3.5842607, -0.98232853, -3.1026406, -2.9513211, -3.4940643, -0.79489, -3.5842607, -1.428754, -3.1026406, -1.9917935, -3.4940643, -0.1384282, -3.4940643, -3.4008632, -3.5842607, -4.5774384, -4.1696415, -2.9513211, -3.4048095, -2.9513211, -2.9513211, -3.5842607, -1.6938909, -3.4048095, -3.5842607, -3.1612453, -3.4048095]","[1.6437391, 1.056935, 1.8934469, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.1725972, 1.3509243, 1.056935, 1.056935, 1.6437391, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.8934469, 1.056935, 1.1725972, 1.056935, 1.8063579, 1.056935, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935, 3.1278594, 1.3509243, 1.056935, 1.056935, 3.1278594, 1.056935, 1.1725972, 1.3509243, 1.6437391, 1.056935, 1.8934469, 1.1725972, 1.3509243, 1.056935, 1.6437391, 1.056935, 1.8934469, 1.056935, 1.3509243, 1.056935, 1.3509243, 1.056935, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935]",1
1716,activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionPoolImpl.java,"[5.0, 11.0, 225.0, 6.0, 0.0, 2.0, 1.0, 29.0, 2.0, 13.0, 0.0, 2.0, 2.0, 12.0, 44.0, 1.0, 12.0, 29.0, 52.0, 0.0, 5.0, 6.0, 7.0, 94.0, 29.0, 19.0, 54.0, 158.0, 70.0, 0.28, 23.0, 124.0, 6.0, 94.0, 0.0, 12.0, 2.0, 65.0, 1.0, 0.0, 11.0, 2.0, 9.0, 4.16666666666667, 2.0, 13.0, 5.66666666666667, 1.0, 10.0, 2.75, 1.0, 3.0, 1.21428571428571, 0.0, 2.0, 2.0, 1.0, 39.0, 41.0, 0.626666666666667, 1.0]","[-3.190937, -2.9513211, 0.43578133, -1.6458262, -4.1789618, -3.5842607, -3.4940643, -3.4940643, 0.09402138, 0.09402138, -1.9917935, -3.4048095, -3.1612453, -2.9513211, 0.09402138, -2.9513211, -3.4048095, -3.4940643, -3.2026777, -3.1026406, -3.4940643, -3.5300932, -3.8293164, -3.5300932, -3.4269564, -3.4048095, -3.4940643, -3.5300932, -3.4940643, -3.4940643, -3.5300932, -3.1026406, -3.4269564, -3.4048095, -2.9513211, -3.9104564, -3.4940643, -3.4940643, -3.4940643, -0.78575224, -3.6015096, -1.1143378, -3.7768593, -2.9513211, -3.8293164, -3.4269564, -3.4048095, -2.9513211, -3.4048095, -3.8293164, -3.4269564, -1.1601858, -2.9513211, -3.8293164, -3.5842607, -3.9104564, -3.6740866, -3.3290884, -3.1166914, -3.316817, -3.0593112, -3.1612453, -1.1601858, -2.9513211, -3.196065, -4.0603642, -3.5300932, -3.886036, -3.5300932, -3.5842607, -1.8632932, -2.939914, -2.634937, -2.9513211, -3.6740866, -3.3290884, -3.1166914, -3.316817, -3.1612453, -2.9513211, -3.2026777, -2.9513211, -3.196065]","[1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.6437391, 1.3509243, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935, 1.3509243, 1.056935, 1.8934469, 1.3509243, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.3509243, 1.056935, 1.056935, 1.056935, 1.3509243, 1.3509243, 1.056935, 1.8934469, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.3509243, 1.3509243, 1.3509243, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.6437391, 1.056935, 1.056935, 1.4411972, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.056935, 1.8063579, 1.056935, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.4411972, 1.056935, 1.056935, 1.056935, 1.056935, 1.1725972, 1.056935, 1.1725972, 1.056935]",1
1717,activemq-ra/src/main/java/org/apache/activemq/ra/SimpleConnectionManager.java,"[0.0, 6.0, 105.0, 3.0, 0.0, 1.0, 2.0, 10.0, 2.0, 9.0, 0.0, 3.0, 2.0, 6.0, 41.0, 1.0, 6.0, 10.0, 22.0, 0.0, 0.0, 3.0, 6.0, 23.0, 10.0, 6.0, 22.0, 52.0, 15.0, 0.79, 12.0, 37.0, 3.0, 26.0, 0.0, 6.0, 2.0, 83.0, 1.0, 0.0, 0.0, 3.0, 4.0, 1.66666666666667, 0.0, 5.0, 2.16666666666667, 0.0, 4.0, 2.0, 1.0, 1.0, 0.5, 0.0, 2.0, 2.0, 1.0, 22.0, 27.0, 0.647619047619048, 1.0]","[-3.190937, -2.9513211, 0.14322291, -0.090471566, -3.3270004, -2.9513211, -3.5842607, -0.1136749, -3.4008632, -3.5842607, -0.1136749, -3.4008632, -2.9513211, -2.9513211, -2.9513211, -2.9513211, -3.4008632, -2.5525122, -3.5842607, -0.1136749, -3.4008632, -3.5842607, -0.1136749, -3.4008632]","[1.056935, 1.1725972, 1.056935, 1.056935, 1.056935, 1.1725972, 1.6437391, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.1725972, 1.1725972, 1.1725972, 1.1725972, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935, 1.6437391, 1.056935, 1.056935]",0
